gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pagerank,pass_through,truncated_by_depth,inflow_gap,seed_reach,seed_in_deg,in_days,out_days,matched_2d_kzt,matched_2d_share,early_in_share,amount_score,degree_score,tx_score,seed_score,role_weight,priority_base
100000002870463100,peripheral,0.200000000,7,0.256090380,Гип. peripheral; d=2; контр. в/из=3/1; KZT в/из=207000/10000; tx=4/1; роль не определена; баланс неизвестен,2,False,3,207000.000000000,4,1,10000.000000000,1,0.002028356,0.048309179,False,False,2,0,4,1,0.000000000,0.000000000,0.241545894,0.793550706,0.352582869,0.388236767,0.400000000,0.000000000,0.426817301
100000002870937100,peripheral,0.200000000,7,0.184944913,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=83700/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,83700.000000000,1,0,0.000000000,0,0.000288806,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.734848877,0.176291434,0.150190483,0.200000000,0.000000000,0.308241522
100000002871199100,peripheral,0.200000000,15,0.169965373,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=23186/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,23186.000000000,1,0,0.000000000,0,0.000290568,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.651629206,0.176291434,0.150190483,0.200000000,0.000000000,0.283275621
100000002872399100,terminal,0.531743000,7,0.383296241,Гип. terminal; d=3; контр. в/из=1/0; KZT в/из=1090000/0; tx=9/0; out/in=0.000; до24.07=92%; остаток неизвестен; гипотеза в окне,3,False,1,1090000.000000000,9,0,0.000000000,0,0.000700904,0.000000000,False,False,1,0,8,0,0.000000000,0.000000000,0.917431193,0.901247030,0.176291434,0.498921986,0.200000000,0.450000000,0.500470694
100000002876914100,peripheral,0.150000000,8,0.155518219,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=12000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,12000.000000000,1,0,0.000000000,0,0.000290417,,True,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.608932027,0.176291434,0.150190483,0.200000000,0.000000000,0.270466467
100000002877262100,peripheral,0.200000000,10,0.223021242,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=100000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,100000.000000000,1,0,0.000000000,0,0.000298291,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.746384037,0.176291434,0.150190483,0.600000000,0.000000000,0.371702071
100000002878467100,peripheral,0.200000000,10,0.233391688,Гип. peripheral; d=3; контр. в/из=2/0; KZT в/из=200000/0; tx=2/0; роль не определена; баланс неизвестен,3,False,2,200000.000000000,2,0,0.000000000,0,0.000312794,0.000000000,False,False,2,0,2,0,0.000000000,0.000000000,1.000000000,0.791320471,0.279415313,0.238046284,0.400000000,0.000000000,0.388986146
100000002878483100,peripheral,0.150000000,8,0.147767560,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=6000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,6000.000000000,1,0,0.000000000,0,0.000287227,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.564000671,0.176291434,0.150190483,0.200000000,0.000000000,0.256987061
100000002881669100,peripheral,0.200000000,11,0.167393710,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=18600/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,18600.000000000,1,0,0.000000000,0,0.000287104,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.637342194,0.176291434,0.150190483,0.200000000,0.000000000,0.278989517
100000002883402100,peripheral,0.200000000,9,0.288513434,Гип. peripheral; d=3; контр. в/из=3/0; KZT в/из=300000/0; tx=3/0; роль не определена; баланс неизвестен,3,False,3,300000.000000000,3,0,0.000000000,0,0.000299021,0.000000000,False,False,4,0,3,0,0.000000000,0.000000000,0.466666667,0.817606681,0.352582869,0.300380966,0.800000000,0.000000000,0.480855723
100000002884708100,peripheral,0.150000000,10,0.214327882,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=1171644/0; tx=2/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,1171644.000000000,2,0,0.000000000,0,0.000559185,,True,False,1,0,2,0,0.000000000,0.000000000,0.000000000,0.905929712,0.176291434,0.238046284,0.200000000,0.000000000,0.372744143
100000002886166100,peripheral,0.200000000,24,0.207717184,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=185000/0; tx=3/0; роль не определена; баланс неизвестен,3,False,1,185000.000000000,3,0,0.000000000,0,0.000322780,0.000000000,False,False,1,0,2,0,0.000000000,0.000000000,0.000000000,0.786266248,0.176291434,0.300380966,0.200000000,0.000000000,0.346195306
100000002890167100,peripheral,0.200000000,5,0.206967504,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=118150/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,118150.000000000,1,0,0.000000000,0,0.000296657,0.000000000,False,False,2,1,1,0,0.000000000,0.000000000,1.000000000,0.757196604,0.176291434,0.150190483,0.400000000,0.000000000,0.344945840
100000002891765100,peripheral,0.200000000,15,0.180166508,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=55576/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,55576.000000000,1,0,0.000000000,0,0.000299692,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.708302177,0.176291434,0.150190483,0.200000000,0.000000000,0.300277513
100000002893020100,peripheral,0.200000000,8,0.167229448,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=18340/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,18340.000000000,1,0,0.000000000,0,0.000290823,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.636429623,0.176291434,0.150190483,0.200000000,0.000000000,0.278715746
100000002894076100,consolidator,0.605000000,7,0.590690818,Гип. consolidator; d=1; контр. в/из=4/0; KZT в/из=1122782/0; tx=6/0; seed-вход=2; баланс неизвестен,1,False,4,1122782.000000000,6,0,0.000000000,0,0.000380697,0.000000000,False,False,7,2,3,0,0.000000000,0.000000000,0.869965853,0.903168061,0.409336034,0.421637992,1.000000000,0.850000000,0.736063324
100000002896506100,peripheral,0.150000000,6,0.204798971,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=45000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,45000.000000000,1,0,0.000000000,0,0.000311907,,True,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.694617546,0.176291434,0.150190483,0.600000000,0.000000000,0.356172123
100000002901457100,peripheral,0.200000000,1,0.258325557,Гип. peripheral; d=3; контр. в/из=1/3; KZT в/из=340000/119000; tx=1/3; роль не определена; баланс неизвестен,3,False,1,340000.000000000,1,3,119000.000000000,3,0.000372007,0.350000000,False,False,2,0,1,3,0.000000000,0.000000000,1.000000000,0.825720987,0.352582869,0.348731503,0.400000000,0.000000000,0.430542595
100000002904919100,peripheral,0.200000000,1,0.189030348,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=60325/5500; tx=1/1; роль не определена; баланс неизвестен,3,False,1,60325.000000000,1,1,5500.000000000,1,0.000289346,0.091172814,False,False,1,0,1,1,0.000000000,0.000000000,0.000000000,0.713617834,0.176291434,0.238046284,0.200000000,0.000000000,0.315050580
100000002906470100,peripheral,0.200000000,19,0.190082851,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=130000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,130000.000000000,1,0,0.000000000,0,0.000306111,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.763392973,0.176291434,0.150190483,0.200000000,0.000000000,0.316804751
100000002908521100,peripheral,0.200000000,2,0.177572891,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=44500/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,44500.000000000,1,0,0.000000000,0,0.000290932,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.693893197,0.176291434,0.150190483,0.200000000,0.000000000,0.295954818
100000002911170100,peripheral,0.200000000,30,0.243748340,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=300000/0; tx=2/0; роль не определена; баланс неизвестен,2,False,1,300000.000000000,2,0,0.000000000,0,0.000321174,0.000000000,False,False,3,0,2,0,0.000000000,0.000000000,1.000000000,0.817606681,0.176291434,0.238046284,0.600000000,0.000000000,0.406247234
100000002913340100,peripheral,0.200000000,2,0.170171890,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=23600/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,23600.000000000,1,0,0.000000000,0,0.000287694,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.652776523,0.176291434,0.150190483,0.200000000,0.000000000,0.283619816
100000002914245100,peripheral,0.200000000,4,0.190998458,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=140611/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,140611.000000000,1,0,0.000000000,0,0.000293982,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.768479679,0.176291434,0.150190483,0.200000000,0.000000000,0.318330763
100000002916006100,peripheral,0.200000000,20,0.155724968,Гип. peripheral; d=0; контр. в/из=0/1; KZT в/из=0/32000; tx=0/1; роль не определена; seed: вход неполон; баланс неизвестен,0,True,0,0.000000000,0,1,32000.000000000,1,0.000284037,,False,True,0,0,0,1,0.000000000,0.000000000,0.000000000,0.672515848,0.176291434,0.150190483,0.000000000,0.000000000,0.259541614
100000002921047100,peripheral,0.200000000,7,0.263125056,Гип. peripheral; d=1; контр. в/из=2/1; KZT в/из=338000/163000.02; tx=2/1; роль не определена; баланс неизвестен,1,False,2,338000.000000000,2,1,163000.020000000,1,0.000315302,0.482248580,False,False,3,1,2,1,0.000000000,0.000000000,0.517751479,0.825338509,0.279415313,0.300380966,0.600000000,0.000000000,0.438541760
100000002922000100,peripheral,0.150000000,43,0.195999160,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=448000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,448000.000000000,1,0,0.000000000,0,0.000456556,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.843604152,0.176291434,0.150190483,0.200000000,0.000000000,0.340868105
100000002926970100,peripheral,0.200000000,8,0.185124763,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=85000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,85000.000000000,1,0,0.000000000,0,0.000315487,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.735848043,0.176291434,0.150190483,0.200000000,0.000000000,0.308541272
100000002933386100,peripheral,0.200000000,3,0.188571706,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=15000/58000; tx=1/1; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,15000.000000000,1,1,58000.000000000,1,0.000648635,3.866666667,False,True,1,0,1,1,0.000000000,0.000000000,0.000000000,0.711069824,0.176291434,0.238046284,0.200000000,0.000000000,0.314286177
100000002934441100,peripheral,0.200000000,1,0.201505486,Гип. peripheral; d=1; контр. в/из=2/0; KZT в/из=60845.6/0; tx=2/0; роль не определена; баланс неизвестен,1,False,2,60845.600000000,2,0,0.000000000,0,0.000300822,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.714174903,0.279415313,0.238046284,0.200000000,0.000000000,0.335842476
100000002936322100,peripheral,0.200000000,4,0.249379664,Гип. peripheral; d=3; контр. в/из=2/0; KZT в/из=787133/0; tx=2/0; роль не определена; баланс неизвестен,3,False,2,787133.000000000,2,0,0.000000000,0,0.000364250,0.000000000,False,False,2,0,2,0,0.000000000,0.000000000,0.762216805,0.880142558,0.279415313,0.238046284,0.400000000,0.000000000,0.415632773
100000002938501100,peripheral,0.200000000,5,0.184018187,Гип. peripheral; d=1; контр. в/из=1/1; KZT в/из=8395/5000; tx=1/1; роль не определена; баланс неизвестен,1,False,1,8395.000000000,1,1,5000.000000000,1,0.000284934,0.595592615,False,False,2,1,1,1,0.000000000,0.000000000,1.000000000,0.585772496,0.176291434,0.238046284,0.400000000,0.000000000,0.306696978
100000002939838100,peripheral,0.200000000,5,0.314028685,Гип. peripheral; d=1; контр. в/из=3/0; KZT в/из=571233/0; tx=3/0; роль не определена; баланс неизвестен,1,False,3,571233.000000000,3,0,0.000000000,0,0.000397689,0.000000000,False,False,6,1,3,0,0.000000000,0.000000000,0.758116215,0.859358076,0.352582869,0.300380966,1.000000000,0.000000000,0.523381142
100000002941114100,peripheral,0.200000000,12,0.316056874,Гип. peripheral; d=1; контр. в/из=2/1; KZT в/из=128510/15000; tx=15/1; роль не определена; баланс неизвестен,1,False,2,128510.000000000,15,1,15000.000000000,1,0.001907169,0.116722434,False,False,5,1,11,1,15000.000000000,0.116722434,0.758773636,0.762645636,0.279415313,0.613898019,1.000000000,0.000000000,0.526761456
100000002943472100,peripheral,0.200000000,10,0.229213311,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=170000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,170000.000000000,1,0,0.000000000,0,0.000308269,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.780784420,0.176291434,0.150190483,0.600000000,0.000000000,0.382022185
100000002945031100,peripheral,0.200000000,13,0.200883639,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=15000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,15000.000000000,1,0,0.000000000,0,0.000289549,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.623397351,0.176291434,0.150190483,0.600000000,0.000000000,0.334806065
100000002945626100,peripheral,0.200000000,9,0.296286623,Гип. peripheral; d=3; контр. в/из=3/0; KZT в/из=584000/0; tx=3/0; роль не определена; баланс неизвестен,3,False,3,584000.000000000,3,0,0.000000000,0,0.000335877,0.000000000,False,False,4,0,2,0,0.000000000,0.000000000,0.291095890,0.860791064,0.352582869,0.300380966,0.800000000,0.000000000,0.493811038
100000002947299100,peripheral,0.200000000,3,0.221124763,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=85000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,85000.000000000,1,0,0.000000000,0,0.000335583,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.735848043,0.176291434,0.150190483,0.600000000,0.000000000,0.368541272
100000002948492100,peripheral,0.200000000,15,0.170201519,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=23660/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,23660.000000000,1,0,0.000000000,0,0.000290702,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.652941129,0.176291434,0.150190483,0.200000000,0.000000000,0.283669198
100000002951898100,peripheral,0.200000000,15,0.176325930,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=39990/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,39990.000000000,1,0,0.000000000,0,0.000295302,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.686965638,0.176291434,0.150190483,0.200000000,0.000000000,0.293876551
100000002952631100,peripheral,0.200000000,5,0.196468533,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=48050/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,48050.000000000,1,0,0.000000000,0,0.000289170,0.000000000,False,False,2,1,1,0,0.000000000,0.000000000,1.000000000,0.698868985,0.176291434,0.150190483,0.400000000,0.000000000,0.327447555
100000002952756100,peripheral,0.200000000,8,0.178210708,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=47000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,47000.000000000,1,0,0.000000000,0,0.000365634,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.697436626,0.176291434,0.150190483,0.200000000,0.000000000,0.297017847
100000002954780100,peripheral,0.200000000,9,0.190384125,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=133400/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,133400.000000000,1,0,0.000000000,0,0.000290864,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.765066722,0.176291434,0.150190483,0.200000000,0.000000000,0.317306876
100000002956769100,peripheral,0.200000000,14,0.282528457,Гип. peripheral; d=3; контр. в/из=3/0; KZT в/из=840000/0; tx=3/0; роль не определена; баланс неизвестен,3,False,3,840000.000000000,3,0,0.000000000,0,0.000382594,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,0.000000000,0.884356807,0.352582869,0.300380966,0.600000000,0.000000000,0.470880761
100000002956779100,peripheral,0.200000000,3,0.203514962,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=411000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,411000.000000000,1,0,0.000000000,0,0.000400752,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.838015815,0.176291434,0.150190483,0.200000000,0.000000000,0.339191604
100000002956898100,peripheral,0.200000000,16,0.255737249,Гип. peripheral; d=2; контр. в/из=2/0; KZT в/из=290240/0; tx=2/0; роль не определена; баланс неизвестен,2,False,2,290240.000000000,2,0,0.000000000,0,0.000374624,0.000000000,False,False,3,0,2,0,0.000000000,0.000000000,0.197216097,0.815462480,0.279415313,0.238046284,0.600000000,0.000000000,0.426228749
100000002957306100,peripheral,0.200000000,12,0.295436140,Гип. peripheral; d=1; контр. в/из=2/0; KZT в/из=398490/0; tx=2/0; роль не определена; баланс неизвестен,1,False,2,398490.000000000,2,0,0.000000000,0,0.000353171,0.000000000,False,False,8,2,2,0,0.000000000,0.000000000,1.000000000,0.836011871,0.279415313,0.238046284,1.000000000,0.000000000,0.492393566
100000002957787100,distributor,0.600000000,1,0.688625458,Гип. distributor; d=2; контр. в/из=4/34; KZT в/из=84956/1276153.96; tx=7/41; дней выхода=8; выход>1.2 входа: пропуски/начальный остаток,2,False,4,84956.000000000,7,34,1276153.960000000,41,0.000610126,15.021351759,False,True,4,0,4,8,84956.000000000,1.000000000,1.000000000,0.911468977,0.904248660,0.843275985,0.800000000,0.800000000,0.860781823
100000002958139100,peripheral,0.200000000,9,0.221558355,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=209500/0; tx=2/0; роль не определена; баланс неизвестен,3,False,1,209500.000000000,2,0,0.000000000,0,0.000298724,0.000000000,False,False,2,0,2,0,0.000000000,0.000000000,0.083532220,0.794328983,0.176291434,0.238046284,0.400000000,0.000000000,0.369263924
100000002958286100,peripheral,0.200000000,9,0.198035993,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=257000/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,257000.000000000,1,0,0.000000000,0,0.000311457,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.807577096,0.176291434,0.150190483,0.200000000,0.000000000,0.330059988
100000002958343100,peripheral,0.200000000,7,0.285451973,Гип. peripheral; d=2; контр. в/из=1/2; KZT в/из=2900000/1390000; tx=4/17; роль не определена; баланс неизвестен,2,False,1,2900000.000000000,4,2,1390000.000000000,17,0.000625412,0.479310345,False,False,1,0,4,11,150000.000000000,0.051724138,1.000000000,0.964685326,0.279415313,0.669764190,0.200000000,0.000000000,0.475753289
100000002958345100,peripheral,0.200000000,14,0.218110475,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=307000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,307000.000000000,1,0,0.000000000,0,0.000298556,0.000000000,False,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.819101999,0.176291434,0.150190483,0.400000000,0.000000000,0.363517459
100000002963189100,peripheral,0.200000000,15,0.318884762,Гип. peripheral; d=3; контр. в/из=1/7; KZT в/из=490000/5219000; tx=3/15; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,490000.000000000,3,7,5219000.000000000,15,0.000422063,10.651020408,False,True,1,0,2,5,0.000000000,0.000000000,1.000000000,1.000000000,0.528874303,0.637998286,0.200000000,0.000000000,0.531474604
100000002964966100,peripheral,0.200000000,3,0.213109800,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=200000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,200000.000000000,1,0,0.000000000,0,0.000393146,0.000000000,False,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.791320471,0.176291434,0.150190483,0.400000000,0.000000000,0.355183001
100000002968096100,peripheral,0.150000000,4,0.209739978,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=70000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,70000.000000000,1,0,0.000000000,0,0.000317725,,True,False,3,0,1,0,0.000000000,0.000000000,0.000000000,0.723261065,0.176291434,0.150190483,0.600000000,0.000000000,0.364765179
100000002969048100,peripheral,0.200000000,7,0.187969996,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=108470/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,108470.000000000,1,0,0.000000000,0,0.000304457,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.751654893,0.176291434,0.150190483,0.200000000,0.000000000,0.313283327
100000002970466100,peripheral,0.200000000,1,0.234417951,Гип. peripheral; d=3; контр. в/из=1/2; KZT в/из=23317/93000; tx=1/3; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,23317.000000000,1,2,93000.000000000,3,0.000285341,3.988506240,False,True,2,0,1,3,23317.000000000,1.000000000,1.000000000,0.741679325,0.279415313,0.348731503,0.400000000,0.000000000,0.390696586
100000002971593100,peripheral,0.150000000,6,0.205762691,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=49050/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,49050.000000000,1,0,0.000000000,0,0.000527245,,True,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.700204330,0.176291434,0.150190483,0.600000000,0.000000000,0.357848158
100000002973903100,peripheral,0.200000000,11,0.274831443,Гип. peripheral; d=1; контр. в/из=3/0; KZT в/из=92880/0; tx=3/0; роль не определена; баланс неизвестен,1,False,3,92880.000000000,3,0,0.000000000,0,0.000315123,0.000000000,False,False,4,1,3,0,0.000000000,0.000000000,1.000000000,0.741595621,0.352582869,0.300380966,0.800000000,0.000000000,0.458052405
100000002974256100,peripheral,0.200000000,11,0.156319497,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=7200/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,7200.000000000,1,0,0.000000000,0,0.000528762,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.575818784,0.176291434,0.150190483,0.200000000,0.000000000,0.260532495
100000002975287100,peripheral,0.200000000,17,0.164883639,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=15000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,15000.000000000,1,0,0.000000000,0,0.000287635,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.623397351,0.176291434,0.150190483,0.200000000,0.000000000,0.274806065
100000002975437100,peripheral,0.200000000,31,0.219999440,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=530000/8500; tx=2/1; роль не определена; баланс неизвестен,3,False,1,530000.000000000,2,1,8500.000000000,1,0.000517340,0.016037736,False,False,1,0,1,1,0.000000000,0.000000000,1.000000000,0.854501007,0.176291434,0.300380966,0.200000000,0.000000000,0.366665734
100000002981489100,peripheral,0.150000000,6,0.187979470,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=10000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,10000.000000000,1,0,0.000000000,0,0.000286781,,True,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.597113194,0.176291434,0.150190483,0.600000000,0.000000000,0.326920818
100000002981527100,peripheral,0.200000000,9,0.193075211,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=168000/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,168000.000000000,1,0,0.000000000,0,0.000301962,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.780017196,0.176291434,0.150190483,0.200000000,0.000000000,0.321792018
100000002982252100,peripheral,0.200000000,2,0.168425747,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=20320/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,20320.000000000,1,0,0.000000000,0,0.000288270,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.643075729,0.176291434,0.150190483,0.200000000,0.000000000,0.280709578
100000002983426100,peripheral,0.200000000,8,0.185654163,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=88945/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,88945.000000000,1,0,0.000000000,0,0.000316946,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.738789150,0.176291434,0.150190483,0.200000000,0.000000000,0.309423604
100000002983879100,peripheral,0.200000000,3,0.269394605,Гип. peripheral; d=2; контр. в/из=2/0; KZT в/из=200050/0; tx=2/0; роль не определена; баланс неизвестен,2,False,2,200050.000000000,2,0,0.000000000,0,0.000355993,0.000000000,False,False,4,0,2,0,0.000000000,0.000000000,1.000000000,0.791336676,0.279415313,0.238046284,0.800000000,0.000000000,0.448991008
100000002984403100,peripheral,0.200000000,25,0.178751382,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=20000/25000; tx=1/1; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,20000.000000000,1,1,25000.000000000,1,0.000318304,1.250000000,False,True,1,0,1,1,0.000000000,0.000000000,0.000000000,0.656512467,0.176291434,0.238046284,0.200000000,0.000000000,0.297918970
100000002986245100,peripheral,0.150000000,8,0.147291689,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=5750/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,5750.000000000,1,0,0.000000000,0,0.000287094,,True,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.561241999,0.176291434,0.150190483,0.200000000,0.000000000,0.256159459
100000002988894100,peripheral,0.200000000,3,0.293100680,Гип. peripheral; d=1; контр. в/из=1/3; KZT в/из=306121/77500; tx=1/3; роль не определена; баланс неизвестен,1,False,1,306121.000000000,1,3,77500.000000000,3,0.000344838,0.253167865,False,False,4,1,1,3,0.000000000,0.000000000,1.000000000,0.818916112,0.352582869,0.348731503,0.800000000,0.000000000,0.488501133
100000002989353100,peripheral,0.200000000,14,0.254045892,Гип. peripheral; d=3; контр. в/из=1/2; KZT в/из=500000/321160; tx=2/2; роль не определена; баланс неизвестен,3,False,1,500000.000000000,2,2,321160.000000000,2,0.000307683,0.642320000,False,False,2,0,2,2,0.000000000,0.000000000,1.000000000,0.850723439,0.279415313,0.348731503,0.400000000,0.000000000,0.423409820
100000002990675100,peripheral,0.200000000,6,0.215196497,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=51143/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,51143.000000000,1,0,0.000000000,0,0.000285681,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.702913228,0.176291434,0.150190483,0.600000000,0.000000000,0.358660828
